,count,example,word-de,word-en,word-zh
1175,3,Arbeiterpartei Kurdistans: Erdoğan bezeichnet Entwaffnung der PKK als Sieg für die Türkei,Sieg,Victory,胜利
1176,3,"Entwicklungsministerin Alabali Radovan zum UN-Bericht zur Lage der weltweiten Ernährungssicherheit (""SOFI-Report"")",SOFI-Report,SOFI Report,SOFI报告
1177,3,Reisen durch Europa: Worauf LGBTQIA+-Personen achten sollten,sollten,should:,...应该... ...
1178,3,Wie Kriegs-Influencer zu Gewalt in Somalia anstacheln,Somalia,Somalia,索马里
1179,3,Ein Staudammprojekt am Gornergletscher spaltet die Schweiz,spaltet,Splits,分裂成两半
1180,3,Sparkurs bei Ford: Gewerkschaft und Management einigen sich,Sparkurs,Savings rate,储蓄率
1181,3,Kriegsangst in Tigray: Welche Rolle spielt Eritrea?,spielt,game,比赛开始
1182,3,Krise im Roten Meer: Emissionen von Containerschiffen stark erhöht,stark,strong,强壮的.
1183,3,Was hinter Macrons Palästina-Anerkennung steckt,steckt,stuck,被卡住的
1184,3,Massiver Stromausfall legt große Teile Tschechiens lahm,Stromausfall,Power failure,断电了
1185,3,Jasper Philipsen - Sturz beendet seine Tour-de-France-Träume,Sturz,Fall,摔跤
1186,3,Südafrikas Polizeiminister nach Skandal suspendiert,suspendiert,Suspended,停职了
1187,3,Syrien: Erste Hilfskonvois erreichen Suweida,Suweida,Suweida,苏威达
1188,3,Kroatien: 500.000 Zuschauer für rechtsextremen Sänger,Sänger,Singer,唱歌家
1189,3,Faktencheck: Widerlegt mehr Eis am Südpol den Klimawandel?,Südpol,South Pole,南极洲南部
1190,3,Wadephul will bessere Haftbedingungen für Maja T. in Ungarn erreichen,T,T,T. T.
1191,3,Trump gibt Putin nur noch zehn bis zwölf Tage für eine Waffenruhe,Tage,Days,几天
1192,3,Massiver Stromausfall legt große Teile Tschechiens lahm,Teile,Parts,部分部分
1193,3,Krieg in Gaza: Merz fordert in Telefonat mit Netanjahu schnelle Hilfslieferungen,Telefonat,Telephone call,电话响了
1194,3,Handball: Füchse Berlin gewinnen auch ihr drittes Testspiel deutlich,Testspiel,Test game,测试游戏
1195,3,Tiere: Fledermaustollwut in Kita im Saalekreis – 36 Kinder geimpft,Tiere,Animals,"动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物,动物"
1196,3,Sommerurlaub im kühleren Norden - ein Trend?,Trend,Trend,潮流的趋势.
1197,3,Massiver Stromausfall legt große Teile Tschechiens lahm,Tschechiens,Czech Republic,"捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人,捷克人."
1198,3,"Pazifik: Nachbeben in Russland, Tsunami-Warnungen in Chile",Tsunami-Warnungen,Tsunami warnings,海啸警报
1199,3,Was man bei Fehlern im Rentenbescheid tun sollte,tun,do,做吧
1200,3,Polens Ministerpräsident Tusk streicht fünf Ministerposten,Tusk,Tusk,Tusk Tusk
1201,3,Anträge auf Klima-Asyl in Australien: Tausende wollen weg aus Tuvalu,Tuvalu,Tuvalu,"图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦卢,图瓦格,图瓦格"
1202,3,Tödliche Eskalation in Kenia bei regierungskritischen Demos,Tödliche,Deadly,致命武器
1203,3,Wird heute das ukrainische Korruptionsgesetz zurückgenommen?,ukrainische,Ukrainian,乌克兰
1204,3,Zahlen der Bundesbank: Wieder mehr Falschgeld im Umlauf,Umlauf,Circulation,环绕着世界
1205,3,"Entwicklungsministerin Alabali Radovan zum UN-Bericht zur Lage der weltweiten Ernährungssicherheit (""SOFI-Report"")",UN-Bericht,UN report,联合国报告
1206,3,Spionagevorwürfe: Ukrainisches Parlament beendet Unabhängigkeit des Antikorruptionsbüros,Unabhängigkeit,Independence,独立自主
1207,3,Unesco-Weltkulturerbe: Unesco ernennt Schloss Neuschwanstein zu Weltkulturerbe,Unesco,Unesco,Unesco.
1208,3,Wadephul will bessere Haftbedingungen für Maja T. in Ungarn erreichen,Ungarn,Hungary,匈牙利人
1209,3,Merz und Starmer unterzeichnen Freundschaftsvertrag,unterzeichnen,Sign,签了它
1210,3,DWD warnt vor Unwettern und Überflutungen in Süddeutschland,Unwettern,Storms,暴风雪
1211,3,EU verschiebt Gegenzölle auf US-Produkte bis Anfang August,US-Produkte,US products,美国制造商
1212,3,Pro-palästinensischer Aktivist fordert Entschädigung von US-Regierung,US-Regierung,U.S. government,美国政府
1213,3,Türkische LGBTQ+: Uns gibt es - trotz Verbot und Hass!,Verbot,Prohibition,禁止入内
1214,3,Verbraucherzentrale klagt wegen Rabattaktion gegen Lidl,Verbraucherzentrale,Consumer centre,消费者中心
1215,3,Gelingt die Wahl von Verfassungsrichtern?,Verfassungsrichtern,Constitutional judges,宪法法官们
1216,3,"Geflüchtet, verletzt, vergessen: Alltag im polnisch-belarussischen Grenzwald",vergessen,forgotten,忘了它吧
1217,3,"Opposition in der Türkei: Gewalt, Verhaftungen - und trotzdem Hoffnung",Verhaftungen,Arrests,逮捕
1218,3,Volkswagen verkauft fast 50 Prozent mehr E-Autos,verkauft,Sold,卖出
1219,3,"Verkehrsminister Schnieder will an 0,5-Promille-Grenze festhalten",Verkehrsminister,Minister for Transport,交通部部长
1220,3,News kompakt: Trump verkündet Deal mit Japan,verkündet,Proclaimed,宣布已宣布
1221,3,VW-Personalchef Kilian verlässt Konzern,verlässt,Leaves,离开人世
1222,3,Vermisste deutsche Backpackerin in Australien gefunden,Vermisste,Missing persons,失踪人口
1223,3,Thailand lehnt Vermittlung im Konflikt mit Kambodscha ab,Vermittlung,Conciliation,接线员
1224,3,Gaza: Deutschland verspricht Hilfe für Wiederaufbau,verspricht,Promises,我向你们保证
1225,3,60 Unwettertote nahe Peking: Verwaltung räumt Versäumnisse ein,Verwaltung,Administration,行政部
1226,3,Die Roboter kommen - und verändern unsere Arbeitswelt,verändern,change,改变一切
1227,3,"""Bewusste Demontage"" - SPD verärgert über verschobene Richterwahl",verärgert,Disgusted,你生气了?
1228,3,News kompakt: US-Drohnen via Ramstein - Urteil in Karlsruhe,via,via,通过网络连接
1229,3,Tödlicher Vorfall in Gaza: UN kritisieren Israel scharf,Vorfall,Incident,事故发生后
1230,3,Deutschland und der Nahost-Krieg: Zwischen Völkerrecht und Staatsräson,Völkerrecht,International law,国际法
1231,3,Sorgen um finanzielle Zukunft in Deutschland wachsen,wachsen,growing,长高了 长高了
1232,3,Waffenruhe-Gespräche zwischen Israel und Hamas stocken,Waffenruhe-Gespräche,Ceasefire talks,休战会谈
1233,3,Thüringen und Sachsen: Katastrophenfall nach Waldbränden in Thüringen aufgehoben,Waldbränden,Forest fires,森林大火
1234,3,Israels Armee will Ultraorthodoxe für den Wehrdienst einberufen,Wehrdienst,Military service,國防部
1235,3,Laser-Zwischenfall: China weist Schuld von sich,weist,points out that:,证据确凿
1236,3,"Weiterer Gewinnrückgang bei Tesla: Musk sieht ""harte Quartale""",Weiterer,Other,再继续说下去
1237,3,Deutsch als Fremdsprache weltweit weiterhin beliebt,weiterhin,continue,继续说下去
1238,3,Meta: Keine politische Werbung mehr bei Facebook und Insta,Werbung,Advertising,广告业
1239,3,Kritik nach Angriff auf DW-Mitarbeiter im Westjordanland,Westjordanland,West Bank,西约旦河西岸
1240,3,Wetterdienst warnt vor Starkregen im Norden und Osten des Landes,Wetterdienst,Weather Service,气象局
1241,3,Faktencheck: Widerlegt mehr Eis am Südpol den Klimawandel?,Widerlegt,Rebutted,反对有效
1242,3,Slowakei gibt Widerstand gegen Russland-Sanktionen auf,Widerstand,Resistance,反抗军
1243,3,"Pride-Parade: ""Willkommen im Zirkuszelt"": CSD-Demo zieht durch Köln",Willkommen,Welcome,欢迎光临
1244,3,"Facebook: Die Bundesregierung muss da sein, wo ihre Bürger sind",wo,where,在哪里?
1245,3,Protest gegen Wohnungsnot: Wie Prag gegen den Massentourismus kämpft,Wohnungsnot,Housing shortages,公寓的紧急状况
1246,3,Zollstreit: Worauf sich EU und USA geeinigt haben,Worauf,On what,等什么?
1247,3,Waldbrände: Wie schützen wir unsere Wälder gegen Feuer?,Wälder,Forests,森林之林
1248,3,Erstes Konzert seit 16 Jahren: Zehntausende feiern Oasis-Comeback,Zehntausende,Tens of thousands,成千上萬的人
1249,3,Nächster Abschiebeflug gestartet - dieses Mal mit Ziel Irak,Ziel,Objective,目标是...
1250,3,Die neuen Ziele der NATO: Kann Deutschland das stemmen?,Ziele,Objectives,目标是...
1251,3,Ukraine: Wieder russische Angriffe - auch auf zivile Ziele,zivile,Civil,文职人员
1252,3,Bundeskanzler begrüßt Zoll-Einigung,Zoll-Einigung,Customs agreement,关税协议
1253,3,Treffen in Schottland: Gibt es die Zolleinigung von EU und USA?,Zolleinigung,Customs clearance,关税
1254,3,Tiere: Giraffennachwuchs im Leipziger Zoo,Zoo,Zoo,动物园
1255,3,Zusammenstöße mit Siedlern: Zwei Palästinenser nahe Ramallah getötet,Zusammenstöße,Collision,"撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击,撞击."
1256,3,Kroatien: 500.000 Zuschauer für rechtsextremen Sänger,Zuschauer,Spectators,观众们
1257,3,Schwimm-WM: Zweites Gold für Florian Wellbrock im Freiwasser,Zweites,Second,第二件事
1258,3,Tourismus in Norwegen: Auf den Lofoten wächst der Ärger,Ärger,Trouble,麻烦来了
1259,3,Regenwasser und Höhle - so überlebte die deutsche Backpackerin im Outback,überlebte,Survived,活下来了
1260,2,Neuschwanstein & Co.: Deutschland hat mit Bayerns Märchenschlössern neues Welterbe,&,&,(C)
1261,2,"Türkei: ""Samstagsmütter""-Gründerin Emine Ocak ist tot",-Gründerin,-Founder,- 绑架犯
1262,2,75-jähriges Bestehen: Merz würdigt Zentralrat der Juden,-jähriges,-years,- 年复一年
1263,2,"Trump kündigt ""Patriot""-Lieferung an Ukraine an",-Lieferung,-Delivery,- 送货
1264,2,Reisen durch Europa: Worauf LGBTQIA+-Personen achten sollten,-Personen,-Persons,- Persons. - Persons.
1265,2,"Verkehrsminister Schnieder will an 0,5-Promille-Grenze festhalten",-Promille-Grenze,-Promille limit,- Promille limits.
1266,2,Handelskonflikt: Trump kündigt 30-Prozent-Zoll auf EU-Importe ab 1. August an,-Prozent-Zoll,-percent-inch,-占百分比的直线
1267,2,Demokratische Republik Kongo und M23-Rebellen wollen Kämpfe beenden,-Rebellen,-Rebels,- 叛逆者
1268,2,"Trump kann über ""South Park""-Satire gar nicht lachen",-Satire,-Satire,- Satire
1269,2,"Ukraine-Liveblog: ++ Deutschland will zwei ""Patriot""-Systeme finanzieren ++",-Systeme,-systems,- 系统系统
1270,2,50-Tage-Frist und Drohungen: Hält Trump den Druck auf Putin aufrecht?,-Tage-Frist,-days-period,- 一天的飞行
1271,2,Klingbeil wirbt beim G20-Treffen in Südafrika um Partner,-Treffen,-Meetings,- 开会
1272,2,Mehrere Fahrzeuge beteiligt: Stau nach Unfall auf A5 am Kreuz Walldorf,A,A,A
1273,2,CHIO Aachen: Über 100 Jahre Tradition im Pferdesport,Aachen,Aachen,Aachen Aachen
1274,2,Russische Flottenparade aus Sicherheitsgründen abgesagt,abgesagt,Cancelled,取消了
1275,2,Cyberangriffe: Maßnahmen gegen Hacker-Gruppe - Server abgeschaltet,abgeschaltet,Disabled,关机了
1276,2,Nie mehr Schule: Guter Schnitt: 14 300 Schüler haben ihr Abitur,Abitur,Secondary school leaving certificate,毕业典礼
1277,2,Praemium Imperiale für Marina Abramović,Abramović,Abramović,亚伯拉罕.
1278,2,Abschiebung in Irak: Flüchtlingsrat: Jesidische Familie zügig zurückholen,Abschiebung,Deportation,移位.
1279,2,Schweitzer für Prüfung von AfD-Verbot,AfD-Verbot,AfD ban,AFD禁令
1280,2,"Deutschlands Afrika-Problem: Kein Plan, keine Chancen?",Afrika-Problem,Africa problem,非洲问题
1281,2,Für verlässliche Handelsbeziehungen mit Afrika: Bundeskabinett leitet Ratifizierung von EU-Handelsabkommen mit afrikanischen Staaten ein,afrikanischen,African,非洲国家
1282,2,"40 Jahre ""Live Aid"": Hoffnung, Hype und kritische Fragen",Aid,Aid,Aid
1283,2,"Ermittler: Sprit-""Cutoff"" war Ursache für Air-India-Absturz",Air-India-Absturz,Air India crash,印度航空坠毁
1284,2,Vorwürfe gegen Selenskyj nach Ermittlungen gegen Aktivist,Aktivist,Activist,积极分子
1285,2,Zootiere: Protest gegen Pavian-Tötung - Aktivisten kleben sich fest,Aktivisten,Activists,活跃分子
1286,2,Wie eine russische Aktivistin Gefangenen in der Ukraine hilft,Aktivistin,Activist,积极分子
1287,2,Gohrischheide: Brandenburgische Feuerwehr weiter in Alarmbereitschaft,Alarmbereitschaft,Alerts,戒备森严
1288,2,"""Alligator Alcatraz"": Kritik an Abschiebegefängnis in Florida",Alcatraz,Alcatraz,恶魔岛恶魔岛 (Alcatraz)
1289,2,Alexander Dobrindt : Deutschland und Nachbarstaaten wollen Asylregeln weiter verschärfen,Alexander,Alexander,亞歷山大
1290,2,In der Koalition deutet sich eine alkoholpolitische Kehrtwende an,alkoholpolitische,alcohol policy,"酒精,酒精,酒,酒,酒,酒,酒,酒,酒,酒,酒,酒,酒,酒,酒"
1291,2,"Anerkennung Palästinas: Symbolpolitik, die vor allem Netanjahu hilft",allem,All,所有东西
1292,2,"""Alligator Alcatraz"": Kritik an Abschiebegefängnis in Florida",Alligator,Alligator,"鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚,鱷魚"
1293,2,Frantz Fanon: Algeriens Befreiungsheld wäre 100 Jahre alt,alt,old,老掉牙了
1294,2,Pläne der EU: Braucht es eine Alternative zur WTO?,Alternative,Alternative,另一种选择
1295,2,"""Amerika-Partei"": Trump nennt Musks Parteigründung ""lächerlich""",Amerika-Partei,America Party,美国政党 (American Party)
1296,2,Krise in der Landwirtschaft: Warum Vietnam auf Kuba Reis anbauen darf,anbauen,Growing,种植园
1297,2,Neuschwanstein und andere Schlösser ins Weltkulturerbe aufgenommen,andere,Other,其它方面呢?
1298,2,Der vergessene Kampf - DDR-Dopingopfer Andreas Wornowski,Andreas,Andreas,Andreas
1299,2,Mutmaßlich rechtsradikal: Landtagsabgeordneter Noetzel in Güstrow angegriffen,angegriffen,Attacked,被攻击了
1300,2,180 neue kommunale Partnerschaften zwischen Deutschland und der Ukraine seit Beginn des russischen Angriffskrieges,Angriffskrieges,War of Attack,侵略战争
1301,2,"Fall Epstein: Trump beleidigt Anhänger als ""Schwächlinge""",Anhänger,Trailers,追随者
1302,2,Keine Annäherung bei Atomgesprächen zwischen Europäern und dem Iran,Annäherung,Approach,靠近一点
1303,2,Selenskyj legt neues Anti-Korruptionsgesetz vor,Anti-Korruptionsgesetz,Anti-corruption law,反腐败法案
1304,2,Trumps Anti-Migrationspolitik: Weniger US-Dollar für Mexikos Gemeinden,Anti-Migrationspolitik,Anti-migration policy,反移民政策
1305,2,Die Roboter kommen - und verändern unsere Arbeitswelt,Arbeitswelt,Working world,工作界
1306,2,Assistierter Suizid: Verfassungsgericht bestätigt Urteil gegen Arzt wegen Sterbehilfe,Arzt,Doctor,医生
1307,2,Deutlich weniger Asylanträge im ersten Halbjahr 2025,Asylanträge,Asylum applications,寻求庇护的请求
1308,2,Flucht über das Mittelmeer: Griechenland schränkt Bearbeitung von Asylanträgen deutlich ein,Asylanträgen,Asylum applications,寻求庇护的请求
1309,2,"Asylpolitik der Bundesregierung: ""Merken nicht, dass die Zahlen zurückgehen""",Asylpolitik,Asylum policy,庇护政策
1310,2,Keine Annäherung bei Atomgesprächen zwischen Europäern und dem Iran,Atomgesprächen,Nuclear Talks,核能谈判
1311,2,IAEA: Atominspektoren haben Iran verlassen,Atominspektoren,Atomic inspectors,核能检查员们
1312,2,Iran will Urananreicherung nicht aufgeben,aufgeben,give up,放弃吧
1313,2,Pazifik: Viele Tsunami-Warnungen aufgehoben - Erde bebt aber noch,aufgehoben,repealed,保留了它
1314,2,SPD offen für U-Ausschuss zur Aufklärung der Maskenaffäre,Aufklärung,Enlightenment,侦查
1315,2,Großbritannien muss Tausende Afghanen wegen Datenlecks aufnehmen,aufnehmen,record,录音带
1316,2,Aufrüstung: Rüstungsindustrieverband verfünffacht Mitglieder,Aufrüstung,Upgrade,武装起来
1317,2,"Verspätungen, Ausfälle, Frust - Deutsche Bahn am Limit",Ausfälle,Failures,断电了
1318,2,Indonesien: Vulkan Lewotobi Laki-Laki erneut ausgebrochen,ausgebrochen,Broken Out,越狱了
1319,2,Wegen Wasserknappheit herrscht im Iran Ausnahmezustand,Ausnahmezustand,State of emergency,紧急状态
1320,2,Falschbehauptungen zum Bürgergeld: Was an den Aussagen von Weidel nicht stimmt,Aussagen,Statements,陈述
1321,2,"Thailand und Kambodscha: ""Eskalation kann auf die gesamte Region ausstrahlen""",ausstrahlen,emitting,直播吧!
1322,2,Orban: Ja zu EU-Finanzen nur nach Auszahlung aller Ungarn-Gelder,Auszahlung,Payment,支付.
1323,2,TÜV-Streiks: Autobesitzern drohen Probleme bei Hauptuntersuchung,Autobesitzern,Car owners,汽车业主们
1324,2,Einigung im Zollstreit: EU-Deal mit Trump enttäuscht Autoindustrie,Autoindustrie,Car industry,汽车工业
1325,2,Zeugen rufen Polizei: Mutmaßliches Autorennen in Limburg - Ermittlungen laufen,Autorennen,Car racing,赛车赛
1326,2,Außenamt: Chinesischer Laser-Angriff auf deutsches Flugzeug,Außenamt,Foreign Office,外政部外政部
1327,2,Bahn-Generalsanierung soll länger dauern,Bahn-Generalsanierung,Railway General Renovation,铁路总署的恢复工作
1328,2,Sabotageverdacht: Bahnstrecke bei Duisburg nach Brand lahmgelegt,Bahnstrecke,Railway line,火车站
1329,2,Bahn: Bahnverkehr in Norddeutschland bis Tagesende beeinträchtigt,Bahnverkehr,Rail transport,铁路交通
1330,2,Datenschutz: DeepSeek bald nicht mehr in deutschen App-Stores?,bald,soon,快了
1331,2,Fährunglück bei Bali: Sechs Tote und 30 Menschen vermisst,Bali,Bali,巴厘岛
1332,2,"""Querdenken""-Chef Ballweg von Betrugsvorwurf freigesprochen",Ballweg,Ballway,球道是球道
1333,2,Viele Tote nach Flugzeugabsturz auf College in Bangladesch,Bangladesch,Bangladesh,孟加拉国
1334,2,Bundesliga: Bamberger Basketballer freuen sich über Rückkehrer,Basketballer,Basketballists,篮球员
1335,2,Baugenehmigungen: Das Comeback des Einfamilienhauses,Baugenehmigungen,Building permits,建筑许可证
1336,2,Felix Baumgartner stürzt bei Routineflug in den Tod,Baumgartner,Tree gardener,木匠.
1337,2,Verkehrsbehinderungen: Neue Baustellen am Autobahnkreuz Mainz-Süd,Baustellen,Construction sites,建筑工地
1338,2,Opern-Spektakel: Mit Merz und Merkel - Auftakt in Bayreuth,Bayreuth,Bayreuth,"巴伐利亚,巴伐利亚,巴伐利亚,巴伐利亚,巴伐利亚,巴伐利亚,巴伐利亚."
1339,2,Mentale Vorbereitung auf den Urlaub: Beach Body? Beach Brain!,Beach,Beach,海滩
1340,2,Flucht über das Mittelmeer: Griechenland schränkt Bearbeitung von Asylanträgen deutlich ein,Bearbeitung,Processing,處理中
1341,2,Liveblog zu Beben und Tsunami: ++ Nachbeben in Russland gemeldet ++,Beben,Crab,地震
1342,2,Bahn: Bahnverkehr in Norddeutschland bis Tagesende beeinträchtigt,beeinträchtigt,impaired,影响很大
1343,2,"Russische Reaktion auf US-Kurswechsel: Viel weniger hart, als Putin befürchtet hat",befürchtet,Feared,害怕了
1344,2,180 neue kommunale Partnerschaften zwischen Deutschland und der Ukraine seit Beginn des russischen Angriffskrieges,Beginn,Start,开始工作吧
1345,2,Fußball-Bundesliga: Unions Neuer Ilyas Ansah behält sein Tor-Geheimnis,behält,Keeps,留着吧
1346,2,Ursula Krechel bekommt Georg-Büchner-Preis,bekommt,received,得到... ...
1347,2,Prozesse: Rechtsanwältin wegen Beleidigung vor Gericht,Beleidigung,Insult,侮辱?
1348,2,Österreich: Erste Anklage gegen Investor René Benko,Benko,Benko,Benko Benko.
1349,2,René Benkos Ferrari-Rasenmäher: Hier ließ der Chef noch selbst mähen,Benkos,Benkos,"Benkos Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Benkos, Bencos, Bencos, Bencos, Bencos."
1350,2,Bund und Länder beraten ab heute erneut zu Pflegereform,beraten,Advising,咨询意见
1351,2,"U-Boot-Geschäft: Netanjahu wollte, dass Merkels Berater entlassen wird",Berater,Adviser,顾问
1352,2,Bericht: EU plant Verbrenner-Verbot für Firmenflotten und Mietautos,Bericht,Report,报告
1353,2,Nahost-Liveblog: ++ Erneut Berichte über Tote nahe Verteilzentrum ++,Berichte,Reports,报告
1354,2,Regierung beschließt schnellere Beschaffung für die Bundeswehr,Beschaffung,Procurement,采购
1355,2,Wie der Umgang mit Gewalt die Polizei beschäftigt,beschäftigt,Employed,忙着呢
1356,2,GPS-Störungen auf der Ostsee: Besonders Freizeitboote gefährdet,Besonders,In particular:,尤其是... ...
1357,2,US-Gesundheitspolitik: Wissenschaft besorgt über Kennedys Vogelgrippe-Vorschlag,besorgt,Concerned,担心什么?
1358,2,"Klöckner will besseren Schutz: ""Bundestag ist ein begehrtes Ziel""",besseren,better,更好的是
1359,2,US-amerikanische Territorien: Der beste Deal aller Zeiten,beste,best,最好的是...
1360,2,75-jähriges Bestehen: Merz würdigt Zentralrat der Juden,Bestehen,Existence,现存的
1361,2,Ukraine: Parlament bestätigt neue Ministerpräsidentin Swyrydenko,bestätigt,Confirmed,确认了
1362,2,Merz bei Starmer in London: Ein Besuch unter Leidensgenossen,Besuch,Visit,探访者
1363,2,Migrationspolitik: Land will Abschiebehaftanstalt 2028 in Betrieb nehmen,Betrieb,Operation,操作中
1364,2,Einbürgerung in die USA: Was Neubürger dazu bewegt,bewegt,Moved,移动.
1365,2,Klimawandel: Warum Bewohner von Tuvalu nach Australien ziehen,Bewohner,Residents,居民.
1366,2,"""Bewusste Demontage"" - SPD verärgert über verschobene Richterwahl",Bewusste,Consciousness,意识清醒
1367,2,Landgericht Bielefeld: Bewährungsstrafe im Sterbehilfe-Prozess,Bielefeld,Bielefeld,比勒费德
1368,2,Branche in der Krise: Weniger Bier für mehr Geld,Bier,Beer,啤酒
1369,2,Event geht zu Ende: Travemünder Woche mit durchwachsener Bilanz,Bilanz,Balance sheet,资产负债表
1370,2,Fotografie: Bilder des Tages,Bilder,Pictures,"照片,照片,照片,照片,照片,照片,图片"
1371,2,Ergebnis einer Langzeitstudie: Bildung beginnt im Kleinkindalter,Bildung,Education,"教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育,教育"
1372,2,Brüssel: EU-Kommission schlägt zwei Billionen Euro Etat für sieben Jahre vor,Billionen,Billions,数以万亿计的人
1373,2,"Biniam Girmay, afrikanischer Radsport-Held mit Rückschlägen",Biniam,Biniam,Biniam biniam.
1374,2,Erneut Brände an US-Westküste: Bislang größtes Feuer des Jahres brennt in Kalifornien,Bislang,To date,目前为止
1375,2,Was darf mit an Bord? Kritik an Handgepäck-Regeln der Airlines,Bord,Board,上船吧
1376,2,Demonstration: Über 1.000 Menschen erinnern an Brandanschlag gegen Aleviten,Brandanschlag,Incendiary attack,纵火攻击
1377,2,Trockenheit: Waldbrände in Brandenburg ausgebrochen,Brandenburg,Brandenburg,Brandenburg
1378,2,Gohrischheide: Brandenburgische Feuerwehr weiter in Alarmbereitschaft,Brandenburgische,Federal Republic of Germany,Brandenburgian Brandenburgh
1379,2,"Elektrofestival in Belgien: Bühne des ""Tomorrowland"" brennt ab",brennt,Burns,着火了
1380,2,BRICS-Gipfel in Brasilien findet ohne Chinas Staatschef Xi statt,BRICS-Gipfel,BRICS Summit,金砖国家首脑会议
1381,2,News kompakt: Investitions-Initiative soll Wachstum bringen,bringen,"The Commission's proposal for a directive on the approximation of the laws of the Member States relating to the classification, packaging and labelling of dangerous substances.",带过来的
1382,2,Britische Studie: Kindern mit drei genetischen Eltern geht es gut,Britische,British,英国佬
1383,2,Britischer Rocksänger Ozzy Osbourne tot,Britischer,United Kingdom,英国佬
1384,2,Anna Elendt wird Weltmeisterin über 100 Meter Brust,Brust,Chest,胸部
1385,2,Global Media Forum 2025: Brücken bauen gegen den Populismus,Brücken,Bridges,桥梁
1386,2,Nach Zoll-Deal: Parteiübergreifende Kritik aus Brüssel,Brüssel,Brussels,"Brussels Brussels, Brussels, Brussels, Brussels, Brussels, Brussels, Brussels, Brussels."
1387,2,Karl Schlögel erhält Friedenspreis des Deutschen Buchhandels,Buchhandels,Bookstores,书籍交易
1388,2,Für verlässliche Handelsbeziehungen mit Afrika: Bundeskabinett leitet Ratifizierung von EU-Handelsabkommen mit afrikanischen Staaten ein,Bundeskabinett,Federal Cabinet,联邦拘留所
1389,2,Bundesrechnungshof rügt Spahn wegen Masken-Affäre,Bundesrechnungshof,Bundesrechnungshof,联邦收费站
1390,2,Bundesverfassungsrichter: Union und SPD lehnen Bundestags-Sondersitzung für Richterwahl ab,Bundesverfassungsrichter,Bundesverfassungsgericht (Federal Constitutional Court),联邦拘留法官
1391,2,Senioren-Ausflug: 78-Jährige von Bus überrollt - lebensgefährlich verletzt,Bus,Bus,公交车
1392,2,VW stoppt Lieferung des Elektro-Bulli ID.Buzz in die USA,Buzz,Buzz,巴兹
1393,2,"Bärenpark im Schwarzwald nimmt ""Problembärin"" Gaia aus Italien auf",Bärenpark,Bear Park,熊公园
1394,2,Wirtschafts- und Börsenboom in Spanien trotz vieler Probleme,Börsenboom,Stock market boom,股票泡沫
