,count,example,word-de,word-en,word-zh
761,3,"Nach Ukraine-Treffen in Washington: ""Wichtige Fragen bleiben offen""",Fragen,Questions,问问题
762,3,Landesweite Proteste in Israel für die Freilassung der Hamas-Geiseln,Freilassung,Release,释放自由人
763,3,El Hotzo: Staatsanwaltschaft akzeptiert Freispruch für Sebastian Hotz nicht,Freispruch,Acquittal,无罪释放
764,3,Israelpolitik: Friedrich Merz verteidigt Einschränkung von Waffenexporten nach Israel,Friedrich,Frederick,弗里德里希
765,3,"Die Grünen in Ostdeutschland: Frust, Ablehnung, Alarmrufe",Frust,Frustrate,挫折感
766,3,Desinformation über Hitzewellen: Deutlich mehr heiße Tage als früher,früher,Previous,从前的我
767,3,"3. Fußball-Liga: Sturmtrio trifft: ""Löwen"" feiern Heim-Sieg gegen Osnabrück",Fußball-Liga,Football League,足球迷彩排
768,3,Problemfall Deutsche Bahn: Wer will diesen Konzern führen?,führen,lead,领头领
769,3,"Ausweitung des Gaza-Kriegs: Angehörige befürchten ""Todesurteil"" für Geiseln",Gaza-Kriegs,Gaza War,加沙战争
770,3,El Salvador verlängert U-Haft für zehntausende Gefangene,Gefangene,Prisoners,俘虏们
771,3,Ukraine-Liveblog: ++ Russland will neuen Gefangenenaustausch ++,Gefangenenaustausch,Exchange of prisoners,囚犯交换条件
772,3,Kriegsfolgen: 500-Kilo-Bombe im Gießener Stadtteil Wieseck gefunden,gefunden,found,被发现了
773,3,Polizei: Fast 100 Haftbefehle - Parksünder muss ins Gefängnis,Gefängnis,Prison,监狱里
774,3,Bahnchef Lutz muss gehen - Konzern bekommt neuen Chef,gehen,go,走得远远的
775,3,Gemischte Reaktionen auf Trumps Ankündigung zur Verlegung von Atom-U-Booten,Gemischte,Mixed,混合的混合物.
776,3,Die deutschen Autobauer geraten ins Schleudern,geraten,advice,猜猜看
777,3,Europäischer Gerichtshof: Rechte von Sportlern in der EU gestärkt,Gerichtshof,Court of Justice,法庭
778,3,Scheidung in Asien: Für Frauen ein Kampf gegen Gesetze und Traditionen,Gesetze,Laws,法律
779,3,Berlin: Änderung eines rassistischen Straßennamens gestoppt,gestoppt,Stopped,停顿了.
780,3,Suizidraten weltweit gesunken,gesunken,Decrease,下沉了
781,3,Treffen von Trump und Putin: Das Gipfeltreffen zur Ukraine - Was wir wissen und was nicht,Gipfeltreffen,Summit,首脑会议
782,3,Medienbericht: USA verhängen offenbar Zölle auf Gold-Importe,Gold-Importe,Gold imports,黄金进口商
783,3,Russland: Trump erwägt Sekundärsanktionen - eine gute Idee?,gute,"good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good,","好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好"
784,3,"H. C. Andersens Märchen: Sehnsucht, Schmerz und Hoffnung",H,H,H -H
785,3,„Die humanitäre Katastrophe muss jetzt ein Ende haben“,haben“,have,与世隔绝
786,3,Felor Badenberg: Hacker erbeuten Daten von Berlins Justizsenatorin Badenberg,Hacker,Hackers,黑客
787,3,Landesweite Proteste in Israel für die Freilassung der Hamas-Geiseln,Hamas-Geiseln,Hamas hostages,哈马斯的枪林弹雨
788,3,Hamburg-Berlin: Was kommt auf die Fahrgäste der Bahn zu?,Hamburg-Berlin,Hamburg-Berlin,Berlin汉堡.
789,3,Bangladesch: Kaum Fortschritt nach Sturz von Premierministerin Hasina vor einem Jahr,Hasina,Hasina,Hasina Hasina
790,3,Zahl getöteter humanitärer Helfer laut UN auf Höchststand,Helfer,Helpers,帮助救援人员
791,3,EuGH schärft Kriterien für sichere Herkunftsländer,Herkunftsländer,Countries of origin,原籍国
792,3,2. Fußball-Bundesliga: Pfiffe gegen Hertha: Berliner Fehlstart perfekt,Hertha,Hertha,Hertha
793,3,"Alltag im Donbass: ""Wenn Putin Frieden wollte, würde hier Stille herrschen""",hier,here,"这里,这里"
794,3,"15 Minuten: Schimmel in Polizeiwachen, Hitzewelle, Lidl ohne Lebensmittel",Hitzewelle,Heat wave,热浪
795,3,Zahl der Fälle von Sexualstraftaten gegen Kinder weiter hoch,hoch,High,抬高
796,3,Diplomatie: Japan hofft auf mehr deutschen Pragmatismus,hofft,Hopes,希望是
797,3,Reaktion auf hohe US-Zölle: Brasilien schnürt Hilfspaket für Unternehmen,hohe,"high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high, high,",高高在上
798,3,Rumänien will über Holocaust an Roma nicht mehr schweigen,Holocaust,Holocaust,大屠杀
799,3,Frauen-Bundesliga: HSV und SC Freiburg tauschen Heimrecht,HSV,HSV,HSV
800,3,Tierforschung: Was Hunde vor dem Fernseher erleben,Hunde,Dogs,狗! 狗!
801,3,BKA-Statistik: Häusliche Gewalt in Deutschland nimmt zu,Häusliche,Domestic,家庭成员
802,3,"Indiens Premier Modi spricht mit ""Freund"" Putin und betont Partnerschaft",Indiens,India,"印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,印度,"
803,3,"Tiefster Stand seit 2021: Türkei meldet Inflation von 33,5 Prozent",Inflation,Inflation,通貨膨胀
804,3,Pakistan: Afghanen trotz deutscher Aufnahmezusage inhaftiert,inhaftiert,Imprisoned,关押在牢里
805,3,Pilotprojekt: Dänemark erlaubt Nutzung Künstlicher Intelligenz bei Abiturprüfungen,Intelligenz,Intelligence,聪明人
806,3,Deutsche Israelpolitik: Die Stunde der Wahrheit ist gekommen,Israelpolitik,Israel policy,以色列的政策
807,3,Istanbuler Bezirksbürgermeister der CHP festgenommen,Istanbuler,Istanbulers,伊斯坦布尔人
808,3,Rechtsextreme Graue Wölfe nehmen Kinder und Jugendliche ins Visier,Jugendliche,Young people,青少年?
809,3,Gamescom: Polens junge Games-Branche buhlt um Aufmerksamkeit,junge,Young,年轻人
810,3,SPD-Politiker warnen Kanzler Merz vor Schlechtreden des Sozialstaats,Kanzler,Registrar,宰相大人
811,3,„Die humanitäre Katastrophe muss jetzt ein Ende haben“,Katastrophe,Disaster,灾难
812,3,Warum afrikanische Eliten ausländische Kliniken bevorzugen,Kliniken,Clinics,"诊所,医院,医院,医院,诊所,诊所,诊所,诊所,诊所,诊所,诊所,诊所,诊所,诊所,诊所,诊所,诊所,诊所,诊所,诊所,诊所,诊所,诊所,诊所,诊所,诊所,诊所,诊所,诊所,诊所,诊所,诊所,诊所"
813,3,"Schwarz-rote Koalition: Merz ""nicht zufrieden"" mit bisheriger Regierungsarbeit",Koalition,Coalition,联军
814,3,Kommunen nehmen mehr Geld durch Grundsteuer ein,Kommunen,Municipalities,市政厅
815,3,Problemfall Deutsche Bahn: Wer will diesen Konzern führen?,Konzern,Group,公司
816,3,Krieg in Gaza: Offenbar mehrere Journalisten durch Angriff auf Krankenhaus getötet,Krankenhaus,Hospital,"医院,医院,医院,医院,医院,医院,医院,医院,医院,医院,医院,医院,医院,医院,医院,医院,医院,医院,医院,医院"
817,3,65 Jahre Pille: Eine Erfindung in der Krise?,Krise,Crisis,危機
818,3,"""Jamel rockt den Förster"": Wie ein Festival gegen Rechtsextreme kämpft",kämpft,Fighting,"战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗,战斗"
819,3,Indien: Können solarbetriebene Kühlhäuser die Ernte retten?,Kühlhäuser,Refrigerated houses,冷冻库
820,3,Wie lange Kinder an den Bildschirm dürfen,lange,long,很长一段时间
821,3,Ifo-Geschäftsklima: Stimmung der Unternehmen erneut leicht verbessert,leicht,light,轻而易举
822,3,100 Tage Papst Leo XIV. - eine erste Bilanz,Leo,Leo,Leo
823,3,Urteil in Lippstadt: Wenn Frauenrechte weniger zählen als religiöse Dogmen,Lippstadt,Lippstadt,立普敦市
824,3,Neues Feuer bei Los Angeles breitet sich rasch aus,Los,"Come on, let's go.","走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走"
825,3,Tom Hanks würdigt Apollo-13-Kommandanten Jim Lovell,Lovell,Lovell,Lovell.
826,3,Bundesregierung lädt zum Tag der offenen Tür,lädt,Loads,装载中
827,3,Aktion gegen Raser: Verstärkter Blitzer-Einsatz in mehreren Ländern,Ländern,Countries,国家? 国家?
828,3,Macron und Merz bekräftigen Zusammenarbeit,Macron,Macron,"麦肯锡,麦肯锡,麦肯锡,麦肯锡,麦肯锡,麦肯锡,麦肯锡,麦肯锡,麦肯锡,麦肯锡,麦肯锡,麦肯锡,麦肯锡,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦克,麦卡伦."
829,3,Was man zum Saisonstart der Fußball-Bundesliga wissen sollte,man,you,...你... ...
830,3,Massenproteste in Belarus: Was sich seit 2020 verändert hat,Massenproteste,Mass protests,大规模抗议活动
831,3,UN-Organisationen fordern Maßnahmen gegen Hitzestress bei der Arbeit,Maßnahmen,Actions,采取措施
832,3,Medienbericht: Chinas Hersteller exportieren mehr Plug-in-Hybride,Medienbericht,Media Report,媒体报道
833,3,Südchinesisches Meer: China drängt US-Kriegsschiff ab,Meer,Sea,海洋
834,3,Israelpolitik: Spahn stellt sich hinter Merz' Entscheidung zu Waffenlieferungen,Merz',Merz',Merz's Merz.
835,3,Adidas bittet Indigene in Mexiko öffentlich um Verzeihung,Mexiko,Mexico,墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥 墨西哥
836,3,USA: Unrechtmäßig abgeschobener Migrant wieder frei,Migrant,Migrant,Migrant Migrant
837,3,Wie das Solingen-Attentat die Migrationspolitik veränderte,Migrationspolitik,Migration policy,移民政策
838,3,Bosnien: Milorad Dodik wird nicht kampflos abtreten,Milorad,Milorad,米洛拉德
839,3,"Podcast 15 Minuten: Ausbildungsstart, neue Fußfessel-Technik, Borreliose",Minuten,Minutes,分钟
840,3,Nach Alaska-Gipfel: Selenskyj fordert Mitsprache - Trump irritiert mit Vorschlag,Mitsprache,Involvement,说来听听
841,3,Möglicher Förderstopp: Solarbranche warnt vor Entlassungswelle,Möglicher,Possible,可能的可能.
842,3,Große Messe: Erstmals nach 200 Jahren: Mönch legt Gelübde in Neuzelle ab,Mönch,Monk,和尚
843,3,Müll: BSR startet neue Kampagne für mehr Sauberkeit in Berlin,Müll,Waste,"垃圾,垃圾,垃圾,垃圾,垃圾,垃圾,垃圾,垃圾"
844,3,Zähe Aufarbeitung von Ugandas Müll-Katastrophe,Müll-Katastrophe,Waste Disaster,垃圾灾难
845,3,Marktbericht: Anleger riskieren vor Powell-Rede nichts,nichts,nothing,什么都没有.
846,3,Niederlande verschärfen Warnung nach Wolfsattacke auf Sechsjährigen,Niederlande,Netherlands,荷兰
847,3,Nach Vergleich von Nius und taz: Linke fordert Klöckner zum Rücktritt auf,Nius,Nius,涅斯
848,3,Südkorea beendet Lautsprecher-Propaganda Richtung Norden,Norden,North,北边
849,3,Deutschland stockt Nothilfe für Afghanistan auf,Nothilfe,Emergency assistance,紧急救援
850,3,Außenflächen von Kitas und Schulen nach Großbrand in NRW gesperrt,NRW,North Rhine-Westphalia,NRW
851,3,"Wadephul beim ""Premiumpartner"": Deutschland und Japan rücken näher zusammen",näher,Closer,靠近一點
852,3,Klingbeil in Ukraine: Verlässliche Sicherheitsgarantien nötig,nötig,Necessary,有必要的
853,3,Marktbericht: Optimismus vor US-Inflationsdaten,Optimismus,Optimism,乐观点
854,3,"Die Grünen in Ostdeutschland: Frust, Ablehnung, Alarmrufe",Ostdeutschland,East Germany,东德
855,3,Paris bestellt US-Botschafter nach Antisemitismus-Vorwürfen ein,Paris,Paris,"巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎,巴黎."
856,3,Wadephul in Japan: wichtiger Partner in Asien,Partner,Partners,合伙人
857,3,Kriselnder Chipkonzern: US-Regierung bestätigt Pläne für Intel-Einstieg,Pläne,Plans,计划是什么?
858,3,Energiewende: Kritik an Plänen Reiches für neue kleine Solaranlagen,Plänen,Plans,计划?
859,3,Post Malone und Jelly Roll in Berlin: Wildleder-Herzbuben,Post,Post,邮政信箱
860,3,Bangladesch: Kaum Fortschritt nach Sturz von Premierministerin Hasina vor einem Jahr,Premierministerin,Prime Minister,首相女士 Prime Minister.
861,3,Gefälschte Medikamente: Ein weltweites Problem,Problem,Problem,有问题吗?
862,3,"China begrüßt Putin-Trump-Treffen zur ""Ukraine-Krise""",Putin-Trump-Treffen,Putin-Trump Meeting,普京大跳队会议
863,3,Gefakte KI-Umfragen bei TikTok voller Rassismus,Rassismus,Racism,種族歧視
864,3,Rechnungshof fordert Ausgaberegeln für Infrastruktur-Sondertopf,Rechnungshof,Court of Auditors,会计部
865,3,Europäischer Gerichtshof: Rechte von Sportlern in der EU gestärkt,Rechte,Rights,"右边,右边"
866,3,"Rechtsextremismus in Sachsen: Es passiert einfach. Wieder, und wieder, und noch ein bisschen krasser",Rechtsextremismus,Right-wing extremism,极右翼主义
867,3,Taiwan: Referendum soll Atomausstieg rückgängig machen,Referendum,Referendum,全民公决
868,3,Mehr Reichweite: Deutsches Geld für ukrainische Waffen,Reichweite,Range,射程范围
869,3,"Marktbericht: Erst Rekord, dann langes Warten",Rekord,Record,创纪录的记录
870,3,"Rapper Sean ""Diddy"" Combs bleibt in Haft - Richter gegen Entlassung",Richter,Judge,法官
871,3,Marktbericht: DAX steigt etwas - in Richtung Rekordhoch,Richtung,Direction,方向:
872,3,Robert Habeck zieht sich aus der Politik zurück,Robert,Robert,Robert. Robert.
873,3,Rumänien will über Holocaust an Roma nicht mehr schweigen,Rumänien,Romania,"罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚,罗马尼亚."
874,3,Russisch-ukrainischer Krieg: Ukraine beschießt russische Pipeline - wo kommt noch Öl an?,russische,Russian,俄国佬
875,3,Europa droht Iran mit Rückkehr zu altem Sanktionspaket,Rückkehr,Return,回来吧
876,3,Landtag: Mirjam Glanz rückt für Angelika Dorn in den Landtag nach,rückt,Moved,向前走
877,3,Nach Vergleich von Nius und taz: Linke fordert Klöckner zum Rücktritt auf,Rücktritt,Resignation,辞职
878,3,"Razzia im Rockermilieu: Einsätze in Thüringen, Sachsen und Bayern",Sachsen,Saxony,撒克逊人
879,3,Warum Saudi-Arabien für einen Staat Palästina wirbt,Saudi-Arabien,Saudi Arabia,沙特阿拉伯
880,3,Scheidung in Asien: Für Frauen ein Kampf gegen Gesetze und Traditionen,Scheidung,Divorce,离婚
881,3,Von Mitpatient getötet: Tod in Psychiatrie: Familie scheitert mit Klageerzwingung,scheitert,Failed,失敗了
882,3,Wadephul: Indonesien und Japan Schlüsselländer für Wirtschaft,Schlüsselländer,Key countries,关键国家
883,3,DHL schränkt wegen neuer Zollregeln den Warenversand in die USA ein,schränkt,Restricted,限制.
884,3,Neue schwarz-rote Bundesregierung: Ernüchterung bereits nach 100 Tagen,schwarz-rote,Black-red,黑色红
885,3,Warum schwächelt der Abnehmspritzen-Hersteller Novo Nordisk?,schwächelt,Deficient,衰弱了
886,3,Kriminalität: Ein Toter nach Schüssen im Sauerland - Täter flüchtig,Schüssen,Shots,槍聲
887,3,Verkehr: Sechs Verletzte bei Wendemanöver,Sechs,Six,6个
888,3,Jetzt sind wieder Perseiden am Nachthimmel zu sehen,sehen,see,看到没?
889,3,Serbiens Opposition sieht Rechtsstaatlichkeit in Gefahr,Serbiens,Serbia,塞尔维亚人
890,3,EuGH schärft Kriterien für sichere Herkunftsländer,sichere,safe,安全起见
891,3,Indien: Können solarbetriebene Kühlhäuser die Ernte retten?,solarbetriebene,Solar-powered,太阳能发电厂
892,3,Solingen-Attentat vor einem Jahr: Eine Stadt lebt mit der Unsicherheit,Solingen-Attentat,Solingen Attentat,Solingen arts of Solingen tattoos.
893,3,Mit einem Junior-Depot kann man für den Nachwuchs sparen,sparen,Save,节约开支
894,3,Warum Saudi-Arabien für einen Staat Palästina wirbt,Staat,State,州政府
895,3,"Tiefster Stand seit 2021: Türkei meldet Inflation von 33,5 Prozent",Stand,Status,待命状态
896,3,Marktbericht: DAX steigt etwas - in Richtung Rekordhoch,steigt,Ascending,上升
897,3,Unfall: Kradfahrer stirbt bei Zusammenstoß mit Traktor,stirbt,Dies,死了
898,3,Deutschland stockt Nothilfe für Afghanistan auf,stockt,Staples,孤注一掷
899,3,Indien: Streit um Straßenhunde in Delhi,Straßenhunde,Street dogs,街头猎犬
900,3,Reisen: Spanisches Ryanair-Bodenpersonal streikt,streikt,Strikes,罢工
901,3,Studie: Deutsche sitzen mehr als zehn Stunden pro Tag,Studie,Study,"研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究"
902,3,Studie: Deutsche sitzen mehr als zehn Stunden pro Tag,Stunden,Hours,几个小时
903,3,"Kroaten und Serben gedenken der Militäroperation ""Sturm""",Sturm,Storm,暴风雪
904,3,Bangladesch: Kaum Fortschritt nach Sturz von Premierministerin Hasina vor einem Jahr,Sturz,Fall,摔跤
905,3,Europa sucht nach Einfluss vor Gipfeltreffen zur Ukraine,sucht,Searches,寻找
906,3,China: Freund oder Feind der Umwelt für Südostasien?,Südostasien,South-East Asia,"东南亚,东南亚"
907,3,Neue schwarz-rote Bundesregierung: Ernüchterung bereits nach 100 Tagen,Tagen,Days,几天
908,3,Vermischtes: Bilder des Tages,Tages,Day,有一天...
909,3,"Ibrahim Nash'at: ""Am meisten überrascht hat mich, wie wenig religiös die Taliban sind""",Taliban,Taliban,塔利班
910,3,"Der Mann, der den Tanga erfand",Tanga,Tanga,丁字裤
911,3,Frauen-Bundesliga: HSV und SC Freiburg tauschen Heimrecht,tauschen,Exchange,交换条件
912,3,Nach Vergleich von Nius und taz: Linke fordert Klöckner zum Rücktritt auf,taz,taz,塔兹
913,3,Deutschland stoppt Waffenlieferungen nach Israel teilweise,teilweise,Partially,部分原因
914,3,11KM-Podcast: Von Null auf Hundert: Wie TikTok die Musik verändert,TikTok,TikTok,滴答
915,3,Bundestag startet eigenen TikTok-Account,TikTok-Account,TikTok account,滴答账户
916,3,EuGH: Titandioxid darf nicht als krebserregend bezeichnet werden,Titandioxid,Titanium dioxide,泰坦二氧化合物
917,3,Scheidung in Asien: Für Frauen ein Kampf gegen Gesetze und Traditionen,Traditionen,Traditions,传统的传统
918,3,"""Tradwife"" und ""Delulu"" schaffen es ins Cambridge Dictionary",Tradwife,Tradvife,旅行者
919,3,Marktbericht: Zinsfantasie treibt die Wall Street,treibt,Drives,漂浮著
920,3,Washington verklagt Trump-Regierung wegen Übernahme der Polizei,Trump-Regierung,Trump administration,特朗普政府
921,3,Polen ist für die Tschechen das neue Kroatien,Tschechen,Czech,捷克人
922,3,Kriminalität: Ein Toter nach Schüssen im Sauerland - Täter flüchtig,Täter,Perpetrators,罪犯
923,3,Zähe Aufarbeitung von Ugandas Müll-Katastrophe,Ugandas,Uganda,"乌干达,乌干达,乌干达,乌干达,乌干达,乌干达,乌干达,乌干达,乌干达,乌干达,乌干达,乌干达,乌干达,乌干达,乌干达,乌干达,乌干达,乌干达,乌干达,乌干达,乌干达"
924,3,Bürgergeld für Ukrainer: Warum der Weg in den Arbeitsmarkt oft schwierig ist,Ukrainer,Ukrainian,乌克兰人
925,3,Israels genehmigt umstrittene E1-Siedlung im Westjordanland,umstrittene,Controversial,"引起争议的,有争议的."
926,3,China: Freund oder Feind der Umwelt für Südostasien?,Umwelt,Environment,环境问题
927,3,Kommentar zum UN-Plastikabkommen: Scheitern als Auftrag,UN-Plastikabkommen,UN Plastics Agreements,联合国裁军协议
928,3,Ungarn: Erneut Öllieferungen aus Russland unterbrochen,Ungarn,Hungary,匈牙利人
929,3,Deutscher Visa-Stopp: Ungewisse Zukunft für Kremlkritiker,Ungewisse,Unknown,不清楚
930,3,"Gericht unterbricht Bau an US-Abschiebegefängnis ""Alligator Alcatraz""",unterbricht,interrupts,打断一下
931,3,Tomaten-Kimchi-Salat mit Tofu : Urlaub vom Mittelmeer,Urlaub,Holiday,假期?
932,3,Wie Trump aus seinem Amt als US-Präsident Profit schlägt,US-Präsident,US President,美国总统
933,3,"Van Aken im ARD-Sommerinterview zum Alaska-Gipfel: ""Ich glaube, Merz irrt""",Van,Van,范·凡
934,3,Nach Alaska-Treffen: China bleibt Putins Verbündeter,Verbündeter,Ally,盟友
935,3,Gespräche über Ukraine: Videokonferenz mit Trump hat begonnen,Videokonferenz,Videoconference,视频会议
936,3,Frauenrechte im Visier der türkischen Religionsbehörde,Visier,Visor,瞄准目标
937,3,Kommentar zu Protesten in Serbien: Die EU muss von Vucic abrücken,Vucic,Vucic,Vucic Vucic
938,3,Deutschland stoppt Waffenlieferungen nach Israel teilweise,Waffenlieferungen,Shipments of arms,武器供应商
939,3,Spannungen trotz Waffenruhe in Syrien,Waffenruhe,Ceasefire,停火
940,3,Warum in Texas der Streit um Wahlkreise eskaliert,Wahlkreise,Constituencies,选区选区
941,3,Barbies Vorbild war ein deutsches Callgirl,war,was,. . . .
942,3,Messerangriff auf Mädchen: Polizei fahndet weiterhin nach tatverdächtigem 22-Jährigen,weiterhin,continue,继续说下去
943,3,"Gespräch von Selenskyj und Trump: Viel Zuversicht, aber wenig Substanz",wenig,little,很少
944,3,Polizeieinsatz: Widerstand geleistet: Polizei überwältigt Mann mit Taser,Widerstand,Resistance,反抗军
945,3,Warum Saudi-Arabien für einen Staat Palästina wirbt,wirbt,advertises,逆流而上
946,3,Was man zum Saisonstart der Fußball-Bundesliga wissen sollte,wissen,know,了解
947,3,Ex-Präsident Bolsonaro plante wohl Flucht nach Argentinien,wohl,I'm sure it'll be fine.,我猜也是
948,3,Studie: Deutsche sitzen mehr als zehn Stunden pro Tag,zehn,10,10个
949,3,Zollerhöhungen: USA und China lassen sich mehr Zeit,Zeit,Time,时间不多了
950,3,Marktbericht: Zinsfantasie treibt die Wall Street,Zinsfantasie,Interest rate fantasies,利率幻想
951,3,"Schwarz-rote Koalition: Merz ""nicht zufrieden"" mit bisheriger Regierungsarbeit",zufrieden,Satisfied,满足于快乐
952,3,Bauchspeicheldrüsenkrebs in Zukunft per Blutprobe erkennen?,Zukunft,Future,未来
953,3,Zähe Aufarbeitung von Ugandas Müll-Katastrophe,Zähe,Tough,尖牙
954,3,Urteil in Lippstadt: Wenn Frauenrechte weniger zählen als religiöse Dogmen,zählen,count,计数.
955,3,Indopazifik: Wadephul äußert Kritik an China und Nordkorea,äußert,Statement,表达了自己的观点
956,3,Ein Überblick: Welche Folgen könnte die Einnahme von Gaza-Stadt haben?,Überblick,Overview,概览
957,3,USA wollen mehr als 55 Millionen Visa-Inhaber überprüfen,überprüfen,Check,核实一下
958,2,EuGH mahnt angemessene Entschädigung im Abgasskandal an,Abgasskandal,Exhaust gas scandal,废气丑闻
959,2,Mehr als 200 Afghanen mit deutscher Aufnahmezusage aus Pakistan abgeschoben,abgeschoben,Deported,驱逐出境
960,2,Plastikmüll: Gelingt ein internationales Abkommen?,Abkommen,Agreement,协议书
961,2,Warum schwächelt der Abnehmspritzen-Hersteller Novo Nordisk?,Abnehmspritzen-Hersteller,Detachment syringe manufacturers,吸入注射器
962,2,Gericht weist Klage gegen Abtreibungsverbot an Klinik in Lippstadt ab,Abtreibungsverbot,Prohibition of abortion,禁止堕胎
963,2,Adidas bittet Indigene in Mexiko öffentlich um Verzeihung,Adidas,Adidas,阿蒂达斯
964,2,Staatsschutzverfahren: Spionage-Prozess gegen Ex-Mitarbeiter von AfD-Politiker Krah,AfD-Politiker,AfD politicians,AfD政客
965,2,Afghan Youth Orchestra im Exil: Widerstand gegen die Taliban,Afghan,Afghan,"阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗,阿富汗和阿富汗和阿富汗."
966,2,Geflohene Afghanin in Hamburg: Schritt für Schritt in ein neues Leben,Afghanin,Afghan,阿富汗裔美国人
